y,x,g,cntry,x1,x2,x3,obs,alt,chosen,a1,a2,a3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
1,1,1,us,1,0,0,105,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,106,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,106,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,106,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,107,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,107,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,107,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,108,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,108,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,108,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,109,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,109,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,109,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,110,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,110,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,110,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,111,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,111,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,111,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,112,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,112,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,112,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,113,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,113,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,113,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,114,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,114,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,114,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,115,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,115,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,115,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,116,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,116,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,116,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,117,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,117,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,117,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,118,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,118,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,118,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,119,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,119,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,119,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,120,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,120,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,120,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,121,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,121,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,121,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,122,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,122,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,122,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,123,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,123,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,123,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,124,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,124,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,124,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,125,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,125,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,125,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,126,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,126,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,126,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,127,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,127,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,127,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,128,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,128,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,128,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,129,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,129,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,129,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,130,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,130,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,130,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,131,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,131,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,131,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,132,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,132,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,132,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,133,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,133,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,133,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,134,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,134,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,134,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,135,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,135,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,135,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,136,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,136,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,136,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,137,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,137,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,137,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,138,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,138,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,138,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,139,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,139,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,139,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,140,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,140,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,140,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,141,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,141,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,141,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,142,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,142,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,142,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,143,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,143,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,143,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,144,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,144,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,144,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,145,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,145,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,145,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,146,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,146,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,146,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,147,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,147,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,147,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,148,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,148,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,148,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,149,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,149,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,149,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,150,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,150,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,150,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,151,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,151,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,151,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,152,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,152,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,152,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,153,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,153,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,153,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,154,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,154,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,154,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,155,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,155,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,155,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,156,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,156,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,156,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,157,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,157,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,157,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,158,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,158,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,158,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,159,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,159,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,159,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,160,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,160,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,160,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,161,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,161,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,161,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,162,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,162,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,162,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,163,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,163,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,163,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,164,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,164,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,164,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,165,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,165,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,165,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,166,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,166,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,166,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,167,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,167,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,167,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,168,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,168,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,168,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,169,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,169,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,169,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,170,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,170,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,170,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,171,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,171,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,171,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,172,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,172,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,172,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,173,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,173,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,173,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,174,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,174,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,174,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,175,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,175,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,175,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,176,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,176,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,176,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,177,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,177,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,177,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,178,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,178,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,178,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,179,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,179,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,179,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,180,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,180,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,180,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,181,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,181,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,181,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,182,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,182,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,182,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,183,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,183,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,183,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,184,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,184,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,184,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,185,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,185,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,185,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,186,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,186,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,186,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,187,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,187,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,187,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,188,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,188,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,188,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,189,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,189,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,189,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,190,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,190,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,190,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,191,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,191,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,191,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,192,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,192,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,192,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,193,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,193,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,193,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,194,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,194,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,194,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,195,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,195,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,195,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,196,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,196,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,196,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,197,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,197,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,197,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,198,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,198,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,198,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,199,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,199,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,199,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,200,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,200,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,200,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,201,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,201,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,201,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,202,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,202,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,202,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,203,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,203,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,203,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,204,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,204,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,204,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,205,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,205,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,205,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,206,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,206,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,206,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,207,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,207,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,207,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,208,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,208,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,208,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,209,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,209,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,209,3,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,1,us,1,0,0,210,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,1,1,us,1,0,0,210,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,1,us,1,0,0,210,3,0,0,0,1,0,0,0,0,0,0,1,0,0
