x,y,g,obs,alt,chosen,a1,a2,a3,x1,x2,x3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3,IN1_indic
2,3,2,105,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,105,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,106,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,106,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,106,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,107,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,107,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,107,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,108,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,108,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,108,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,2,109,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,109,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,109,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,110,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,110,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,110,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,111,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,111,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,111,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,112,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,112,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,112,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,113,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,113,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,113,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,114,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,114,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,114,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,115,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,115,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,115,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,116,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,116,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,116,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,117,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,117,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,117,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,118,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,118,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,118,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,119,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,119,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,119,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,120,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,120,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,120,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,121,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,121,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,121,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,122,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,122,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,122,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,123,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,123,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,123,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,124,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,124,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,124,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,125,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,125,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,125,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,126,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,126,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,126,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,127,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,127,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,127,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,128,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,128,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,128,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,129,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,129,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,129,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,130,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,130,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,130,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,131,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,131,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,131,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,132,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,132,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,132,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,133,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,133,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,133,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,134,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,134,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,134,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,2,135,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,135,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,135,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,136,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,136,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,136,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,137,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,137,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,137,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,138,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,138,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,138,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,139,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,139,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,139,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,140,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,140,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,140,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,141,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,141,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,141,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,142,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,142,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,142,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,143,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,143,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,143,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,144,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,144,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,144,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,145,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,145,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,145,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,146,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,146,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,146,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,147,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,147,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,147,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,148,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,148,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,148,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,149,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,149,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,149,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,150,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,150,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,150,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,151,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,151,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,151,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,152,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,152,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,152,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,153,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,153,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,153,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,154,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,154,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,154,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,155,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,155,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,155,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,156,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,156,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,156,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2,157,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,157,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,157,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,158,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,158,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,158,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,159,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,159,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,159,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,2,160,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,160,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,160,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,161,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,161,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,161,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,162,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,162,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,162,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,163,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,163,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,163,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,164,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,164,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,164,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,165,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,165,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,165,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,166,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,166,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,166,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,167,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,167,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,167,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,168,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,168,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,168,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,169,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,169,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,169,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,170,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,170,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,170,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,171,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,171,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,171,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,2,172,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,172,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,172,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,173,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,173,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,173,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,174,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,174,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,174,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,175,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,175,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,175,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,176,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,176,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,176,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,177,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,177,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,177,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,178,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,178,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,178,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,179,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,179,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,179,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,180,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,180,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,180,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,181,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,181,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,181,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,182,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,182,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,182,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,183,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,183,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,183,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,184,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,184,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,184,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,185,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,185,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,185,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,186,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,186,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,186,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,187,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,187,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,187,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,188,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,188,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,188,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,2,189,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,189,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,189,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,190,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,190,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,190,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,2,191,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,191,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,191,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,1,2,192,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,192,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,192,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,193,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,193,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,193,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,194,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,194,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,194,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2,195,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,195,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,195,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,196,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,196,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,196,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,197,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,197,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,197,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,198,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,198,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,198,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,199,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,199,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,199,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,200,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,200,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,200,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,201,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,201,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,201,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,202,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,202,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,202,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,203,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,203,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,203,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,204,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,204,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,204,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,205,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,205,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,205,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,3,2,206,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,206,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,206,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,207,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,207,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,207,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,208,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,208,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,208,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,209,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,209,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,209,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,210,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,210,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
